family_id,label,example_fonts,source,target,origin,n_attested,n_documents,confidence
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãä,ि,derived,1118,29,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãè,ी,derived,975,23,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",À,र,derived,951,24,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",‡ãŠ,क,derived,951,26,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¦ã,त,derived,875,29,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",½ã,म,derived,863,34,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¾ã,य,derived,843,29,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¶ã,न,derived,780,18,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Ìã,व,derived,768,23,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",â,ं,derived,747,34,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Ôã,स,derived,671,22,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ñ,े,derived,632,19,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Øã,ग,derived,573,13,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¥ã,ण,derived,539,23,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ì,ु,derived,525,29,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¹ã,प,derived,511,21,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ª,द,derived,503,13,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Ö,ह,derived,498,11,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¡,ड,derived,483,34,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ß,ळ,derived,480,32,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Îã,श,derived,376,10,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Œ,ख्,derived,369,22,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ð,ृ,derived,301,1,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Ã,र्,derived,300,0,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",‚ã,अ,derived,274,28,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",£ã,ध,derived,263,25,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Þã,च,derived,261,22,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¹ãÆ,प्,derived,193,21,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ã.,रा,derived,193,21,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ºã,ब,derived,187,15,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¹,प,derived,145,24,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãÆ,्र,derived,143,23,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¼ã,भ,derived,139,26,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",•ã,ज,derived,139,10,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãñ,ो,derived,122,11,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãã,या,derived,102,12,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",‡,क,derived,97,22,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¦,त्,derived,80,21,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Ë,ल,derived,78,13,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ñ.,े,derived,58,9,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Àã,र,derived,55,16,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãŠã,ार,derived,55,19,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",‚ãã,आ,derived,55,11,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Óã,ष,derived,54,5,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",è/,ी,derived,52,13,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãèË,ील,derived,51,7,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Þ¾,च्,derived,50,7,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Ÿ,ठ,derived,41,8,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",‡ã,क,derived,39,7,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¾ãÃ,्य,derived,37,17,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",/¹ã,प्,derived,35,15,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Æã.,रा,derived,35,15,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ƒ,इ,derived,34,6,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",„,उ,derived,33,16,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Ëã,ला,derived,31,7,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Ëñ,ले,derived,31,6,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",›,ट,derived,29,7,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¥¾,ण्,derived,28,7,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¶,न्,derived,28,5,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Œãã,खा,derived,27,6,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",î¶ã,ून,derived,22,9,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¾ãã,्य,derived,21,14,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãä¶,िन,derived,18,12,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¥¾ã,्य,derived,17,8,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãŠÀ,रण,derived,17,8,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",âº,ं,derived,16,8,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãƒÃ,बई,derived,16,8,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Á,रु,derived,15,6,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãî,ं,derived,15,15,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Š¥ã,डळ,derived,15,15,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",†‡,म,derived,15,15,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",‡ã‹,क्,derived,15,7,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Íã,श,derived,14,5,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Üã,घ,derived,14,5,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãÃ,्व,derived,14,5,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ÃË,ाल,derived,13,8,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãŠ.,्र,derived,13,9,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",‰,क,derived,13,9,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",\s,र,derived,12,12,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ab,ा,derived,12,12,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ca,प,derived,12,12,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ct,क,derived,12,12,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ht,ण,derived,12,12,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ra,ध,derived,12,12,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",s-,र,derived,12,12,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",se,्,derived,12,12,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",st,ि,derived,12,12,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Ì,व,derived,12,5,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ã¾,य,derived,11,11,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Ê¾,ल्,derived,10,5,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Ìã¦,ड,derived,10,10,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãÀã,ं,derived,10,10,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãâ¨,ंत,derived,10,10,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ããè,ळ,derived,10,10,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãŠ/,रक,derived,10,10,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ã‡,्,derived,10,10,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",‚ã½,म,derived,10,10,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",.ªì,पर,derived,9,9,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",.Ìã,्क,derived,9,9,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",½ãì,जन,derived,9,9,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",â.ƒ,सं,derived,9,9,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãõ,ौ,derived,9,5,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ƒÃË,ईल,derived,9,6,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¹ãŠ,फ,derived,8,5,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ã¾ã,क,derived,8,7,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",./,ी,derived,7,7,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",.ã,ा,derived,7,7,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",¨ã,्र,derived,7,5,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ª.,अ,derived,7,7,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Ìã.,ि,derived,7,7,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",Øãì,धक,derived,7,7,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ä¶ã,र,derived,7,7,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",â¦ã,ार,derived,6,6,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ã-,ी,derived,6,6,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ã¹ã,पत,derived,6,5,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ãä¼,िध,derived,6,6,1.0
fam-02-apscdvpriyan,LEGACY_8BIT,"APS-C-DV-Priyanka, APS-C-DV-Priyanka,Bold, APS-C-DV-Priyanka-Normal, APS-C-DV-Prakash",ÃÊã,ाल,derived,5,5,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ß,ी,derived,553,21,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¸ü,र,derived,465,20,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Ûú,क,derived,384,18,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ŸÖ,त,derived,287,21,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Ó,ं,derived,265,21,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÖÖ,या,derived,256,21,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",»Ö,ल,derived,251,21,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÛúÖ,का,derived,236,18,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¾Ö,व,derived,235,19,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",×,ि,derived,217,20,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",†,अ,derived,202,19,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",´Ö,म,derived,201,21,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",®Ö,न,derived,195,18,1.0
